date,avg_temp,min_temp,max_temp,precipitation
"December, 1921",32.3,25.3,39.3,2.26
"November, 1921",43.8,37.8,49.7,4.13
"October, 1921",55.4,45.7,65.1,0.8
"September, 1921",70.9,62,79.8,2.22
"August, 1921",70.8,62,79.6,4.25
"July, 1921",77.2,68.7,85.7,2.6
"June, 1921",71.2,60.6,81.7,3.16
"May, 1921",60.8,50.6,70.9,4.29
"April, 1921",56,45.9,66.1,3.43
"March, 1921",47.9,37.9,57.8,2.84
"February, 1921",33,26.5,39.5,4.42
"January, 1921",32.8,24.8,41,2.83
"December, 1920",36.7,31.4,42,5.43
"November, 1920",43.1,37.7,48.5,3.85
"October, 1920",60.5,50.8,70.3,1.56
"September, 1920",67.5,58.8,76.1,4.63
"August, 1920",73.3,65.9,80.7,4.72
"July, 1920",72.8,63.4,82.2,6.95
"June, 1920",69,59.4,78.6,5.05
"May, 1920",58,48.3,67.6,3.34
"April, 1920",47.4,38.7,56,4.81
"March, 1920",39.4,30.2,48.5,4.25
"February, 1920",27.5,20.5,34.4,5.34
"January, 1920",23.1,15.8,30.4,2.49
"December, 1919",29.2,22.5,35.9,2.57
"November, 1919",43.8,36.9,50.6,3.59
"October, 1919",59.2,51.4,67,3.69
"September, 1919",66.2,57.5,74.9,4.8
"August, 1919",70.3,62.6,78.1,5.84
"July, 1919",74.4,66.5,82.4,7.75
"June, 1919",70.4,60.8,80.1,2.86
"May, 1919",61.2,51.8,70.6,4.74
"April, 1919",48.6,39.8,57.4,2.7
"March, 1919",42.5,34.3,50.8,6.16
"February, 1919",33.4,27.3,39.5,3.53
"January, 1919",34,27.5,40.6,3.33
"December, 1918",37.7,31.4,44,3.49
"November, 1918",44.4,38.1,50.6,2.24
"October, 1918",57.6,48.6,66.5,0.86
"September, 1918",62.8,54.3,71.2,3
"August, 1918",75.3,66.2,84.4,2.19
"July, 1918",73.5,64.1,82.9,4.25
"June, 1918",66.9,57.7,76.1,3.92
"May, 1918",64.3,54.4,74.2,4.32
"April, 1918",49.2,40.2,58.1,4.1
"March, 1918",41,31.2,50.9,1.69
"February, 1918",28.7,19.3,38.1,2.65
"January, 1918",20.1,13.5,26.6,3.59
"December, 1917",24.1,17.2,30.9,4
"November, 1917",40,32,47.9,0.81
"October, 1917",51.4,42.7,60,6.6
"September, 1917",62.4,53.5,71.3,2.31
"August, 1917",75.4,66.8,83.9,1.55
"July, 1917",75,67.1,82.8,4.5
"June, 1917",69.2,60.6,77.9,3.89
"May, 1917",53.3,45.4,61.2,3.95
"April, 1917",47.4,38.7,56.1,2.57
"March, 1917",37.5,30.9,44,4.51
"February, 1917",27.1,18.8,35.5,2.05
"January, 1917",31.1,24.1,38.2,2.99
"December, 1916",32.4,27.1,37.8,4.21
"November, 1916",43.6,35.8,51.3,2.05
"October, 1916",56,46.2,65.9,1.28
"September, 1916",66.2,56.5,76,3.13
"August, 1916",74.5,65.2,83.9,0.77
"July, 1916",74.9,67.1,82.6,4.95
"June, 1916",65,57,73,4.92
"May, 1916",60.2,51.7,68.8,4.26
"April, 1916",47.5,40,55.1,3.68
"March, 1916",30.8,23.9,37.7,3.75
"February, 1916",26.6,19.3,34.1,4.85
"January, 1916",34.4,26.3,42.5,1.21
"December, 1915",32.1,26.8,37.4,4.84
"November, 1915",44.3,36.7,51.8,1.65
"October, 1915",56.3,48.4,64.3,2.6
"September, 1915",69,60.2,77.7,2.51
"August, 1915",71.1,63.2,78.9,7.84
"July, 1915",73.2,64.4,81.9,4.12
"June, 1915",67.4,58.3,76.4,3.38
"May, 1915",57.9,49.1,66.8,3.48
"April, 1915",53.8,43.4,64.1,2.8
"March, 1915",35.8,27.7,43.9,1.17
"February, 1915",35,27.9,42.2,5.79
"January, 1915",33,26.6,39.3,6.93
"December, 1914",31,25.5,36.5,4.87
"November, 1914",43,34.8,51.2,3.21
"October, 1914",58.8,50.4,67.1,2.25
"September, 1914",65.8,54.9,76.6,0.27
"August, 1914",73.9,65.5,82.4,2.4
"July, 1914",71.6,63.7,79.5,6.1
"June, 1914",68.5,59.2,77.8,2.4
"May, 1914",63.7,52.7,74.6,2.75
"April, 1914",47,38.9,55.1,3.61
"March, 1914",35.2,28,42.3,4.11
"February, 1914",24.5,16.6,32.5,2.99
"January, 1914",30.3,23.2,37.4,4.71
"December, 1913",37.9,31.2,44.6,3.33
"November, 1913",45.9,38.9,53,2.41
"October, 1913",58.3,52.3,64.4,10.94
"September, 1913",63.8,56.1,71.6,4.68
"August, 1913",72.6,64,81.2,3.12
"July, 1913",74.9,65,84.7,2.58
"June, 1913",69.5,59.3,79.7,1.67
"May, 1913",60,50.4,69.5,2.95
"April, 1913",51.4,43.4,59.3,5.98
"March, 1913",44.1,35,53.2,6.02
"February, 1913",29.5,21.3,37.7,2.7
"January, 1913",39.6,31.7,47.5,3.46
"December, 1912",37.5,30.8,44.1,4.79
"November, 1912",45.8,38.7,52.9,3.65
"October, 1912",57.9,48.8,67,3.92
"September, 1912",65.6,58.3,72.8,4.16
"August, 1912",70.6,62,79.3,3.19
"July, 1912",74.5,65.4,83.6,3.38
"June, 1912",68.8,59.1,78.4,1.65
"May, 1912",61.6,52.2,71.1,4.9
"April, 1912",49.7,40.7,58.6,3.24
"March, 1912",36,28.3,43.8,7.88
"February, 1912",27.4,19.7,35.1,2.7
"January, 1912",22.1,14.5,29.7,2.31
"December, 1911",38,31.5,44.5,3.43
"November, 1911",40.8,33.5,48,5.08
"October, 1911",54.2,47.4,60.9,6.23
"September, 1911",66.8,59,74.6,1.98
"August, 1911",72.4,63.9,80.9,7.56
"July, 1911",76.7,67.3,86.1,2.57
"June, 1911",69.3,60.3,78.3,5.6
"May, 1911",64.3,54,74.5,1.28
"April, 1911",47,38.1,55.8,3.53
"March, 1911",37.1,28.8,45.3,3.5
"February, 1911",30.4,23.7,37,3.16
"January, 1911",32.8,26.1,39.6,2.87
"December, 1910",27,20.3,33.7,2.08
"November, 1910",40.2,34.2,46.2,4.33
"October, 1910",57.4,48.5,66.2,2.74
"September, 1910",67.7,59.6,75.7,1.68
"August, 1910",71.3,63.1,79.5,1.77
"July, 1910",76.7,66.8,86.6,0.88
"June, 1910",67.6,59.1,76.1,4.94
"May, 1910",60.4,51.2,69.6,2.21
"April, 1910",53,43.7,62.3,5.48
"March, 1910",43.6,33.7,53.5,1.18
"February, 1910",30,22.2,37.7,3.43
"January, 1910",29.7,22.2,37.2,5.3
"December, 1909",30.4,24.5,36.3,4.48
"November, 1909",46.4,39.3,53.5,1.57
"October, 1909",52.3,43.9,60.8,0.8
"September, 1909",65.1,56.9,73.3,2.97
"August, 1909",71.4,62.2,80.5,6.58
"July, 1909",73,62.8,83.1,2.2
"June, 1909",70.8,61.9,79.8,3.1
"May, 1909",60,50.9,69.1,1.6
"April, 1909",49,39.6,58.4,6.33
"March, 1909",37.5,29.6,45.4,3.39
"February, 1909",35.9,28.4,43.5,4.72
"January, 1909",31.8,24.5,39,3.09
"December, 1908",34.1,27.8,40.4,3.08
"November, 1908",42.8,35.9,49.6,0.77
"October, 1908",57.9,49.5,66.3,1.62
"September, 1908",67,58.7,75.4,1.57
"August, 1908",72.5,64.3,80.6,5.46
"July, 1908",77.1,68.2,86,3.89
"June, 1908",71.5,60.8,82.1,1.7
"May, 1908",61.7,53,70.4,8.42
"April, 1908",50.5,40.4,60.6,2.25
"March, 1908",39.8,31.4,48.2,2.41
"February, 1908",26.5,17.8,35.2,5.36
"January, 1908",30.8,23.1,38.5,3.63
"December, 1907",36.1,30.2,42.1,4.31
"November, 1907",43,36.9,49,4.78
"October, 1907",50.6,41.5,59.6,4.44
"September, 1907",67.1,60,74.3,7.7
"August, 1907",71.5,62.7,80.3,2.68
"July, 1907",74.8,65.9,83.7,1.25
"June, 1907",66,57.2,74.8,3.12
"May, 1907",55.2,46.1,64.3,4.53
"April, 1907",45.1,36.4,53.7,3.78
"March, 1907",39.8,31.4,48.2,3.18
"February, 1907",22.8,14.3,31.4,2.53
"January, 1907",31.6,24.1,39.1,3.56
"December, 1906",32.7,26,39.3,3.73
"November, 1906",43.1,36.5,49.6,1.2
"October, 1906",55.2,48.1,62.4,3.8
"September, 1906",68.6,60.2,77,2.26
"August, 1906",75.2,68.4,81.9,2.4
"July, 1906",74.7,66.9,82.6,4.54
"June, 1906",71.6,62.5,80.6,2.23
"May, 1906",61.1,51.3,71,4.77
"April, 1906",51.1,40.7,61.4,4.98
"March, 1906",33,26.6,39.2,5.16
"February, 1906",30.4,21.4,39.3,2.5
"January, 1906",36.1,29.3,42.8,2.71
"December, 1905",36.6,29.9,43.4,3.35
"November, 1905",41.1,32.5,49.8,1.8
"October, 1905",55.8,46.9,64.7,3.01
"September, 1905",66.2,58.5,73.8,5.15
"August, 1905",71.9,64.5,79.3,4.77
"July, 1905",75.5,67.6,83.4,3.84
"June, 1905",68.5,58.9,78.2,3.3
"May, 1905",60,50.7,69.3,1.09
"April, 1905",48.8,39.8,57.9,2.47
"March, 1905",38.2,29.9,46.5,3.55
"February, 1905",22.4,14.2,30.6,2.08
"January, 1905",26.8,19.9,33.7,4
"December, 1904",27.2,20.4,34,2.44
"November, 1904",39.1,32,46.2,2.03
"October, 1904",51.3,42.1,60.4,3.45
"September, 1904",64.5,56.3,72.6,4.47
"August, 1904",70.6,62.7,78.6,6.78
"July, 1904",73,64.7,81.2,4.53
"June, 1904",68.8,59.4,78.1,2.59
"May, 1904",62.5,52.4,72.6,2.33
"April, 1904",45.8,37.2,54.4,3.66
"March, 1904",34.8,27.8,41.8,3.46
"February, 1904",23,14,32,2.32
"January, 1904",22.7,15.8,29.7,3.03
"December, 1903",28.7,21.8,35.6,3.4
"November, 1903",39.9,32,47.8,1.1
"October, 1903",55.9,48.8,63,11.35
"September, 1903",65.4,57.2,73.6,3.31
"August, 1903",67.8,61.3,74.3,6.85
"July, 1903",74.2,65.2,83.2,4.01
"June, 1903",63.4,56.7,70,9.22
"May, 1903",62.6,52,73.1,0.42
"April, 1903",50.4,41.6,59,3.5
"March, 1903",46.4,38.2,54.7,4.52
"February, 1903",31.7,24.3,39.1,4.35
"January, 1903",28.8,21.6,36.1,4
"December, 1902",30.7,23.9,37.5,6.74
"November, 1902",48.6,40.7,56.5,1.29
"October, 1902",56.1,48.5,63.7,6.24
"September, 1902",64.5,57.5,71.5,4.92
"August, 1902",70.6,62.6,78.7,3.91
"July, 1902",72.6,64.6,80.6,4.63
"June, 1902",67.5,57,77.9,6
"May, 1902",59.7,49.5,69.9,1.96
"April, 1902",49.3,41.1,57.4,3.36
"March, 1902",42.6,35,50.2,4.75
"February, 1902",27.1,21,33.2,6.13
"January, 1902",28.4,21.3,35.5,2.88
"December, 1901",32.6,25.5,39.7,7.22
"November, 1901",37.6,31.8,43.5,1.89
"October, 1901",54.4,45.4,63.2,2.3
"September, 1901",66.5,58.3,74.7,2.68
"August, 1901",73.7,67,80.5,8.05
"July, 1901",77.6,69.9,85.3,7.12
"June, 1901",70.3,60,80.7,1.15
"May, 1901",57.2,49.3,65,6.35
"April, 1901",47.1,40.6,53.5,6.91
"March, 1901",37.3,30,44.5,5.52
"February, 1901",24.5,18.2,30.7,0.71
"January, 1901",30.2,23.6,36.8,1.84
"December, 1900",33.4,26.4,40.5,2.17
"November, 1900",46.3,39,53.5,4.39
"October, 1900",59.5,52.3,66.7,3.59
"September, 1900",69.2,61.4,77.1,2.53
"August, 1900",75.9,67.5,84.4,3.46
"July, 1900",76.3,67,85.6,4.29
"June, 1900",70.4,61.3,79.5,2.25
"May, 1900",59.4,48.8,70,4.41
"April, 1900",49.3,39.9,58.6,2.1
"March, 1900",33,24.6,41.4,3.7
"February, 1900",29.8,21.3,38.2,5.88
"January, 1900",30.3,22.5,38.3,4.08
"December, 1899",36,28.5,43.5,2.18
"November, 1899",43.3,36.3,50.4,2.19
"October, 1899",57,49.7,64.3,1.93
"September, 1899",64.4,55.7,72.9,5.67
"August, 1899",73.1,65.5,80.7,3.03
"July, 1899",74.8,66,83.7,5.2
"June, 1899",72.9,62.4,83.5,2.17
"May, 1899",61.1,51.2,71,1.39
"April, 1899",48.6,38.8,58.3,1.83
"March, 1899",36.2,30,42.4,6.56
"February, 1899",25.8,19.1,32.6,4.77
"January, 1899",29.2,21.4,37,3.9
"December, 1898",32.6,26.6,38.7,3.24
"November, 1898",42.8,35.8,49.8,6.68
"October, 1898",56.9,49.6,64.2,5.77
"September, 1898",69.1,60.1,78.1,1.67
"August, 1898",74.7,67.3,82,4.24
"July, 1898",75.5,67.2,83.8,4.29
"June, 1898",70.4,61,79.7,1.58
"May, 1898",57.7,50.8,64.5,7.1
"April, 1898",46.6,38.7,54.5,3.45
"March, 1898",44.2,36.7,51.8,3.13
"February, 1898",32.8,25.8,39.8,4.07
"January, 1898",32.4,26.2,38.6,4.36
"December, 1897",35.5,28.8,42.1,4.91
"November, 1897",43.2,36,50.5,4.58
"October, 1897",55.2,46.9,63.5,1.14
"September, 1897",65,56.3,73.7,2.01
"August, 1897",71.3,63.8,78.8,6.56
"July, 1897",75.5,68,83,13.02
"June, 1897",66.3,57,75.6,2.96
"May, 1897",60.2,51.4,68.9,6.43
"April, 1897",49.4,39.5,59.4,3.08
"March, 1897",39.3,31.8,46.8,2.8
"February, 1897",31.3,24.9,37.7,2.94
"January, 1897",28.9,21.7,36,2.91
"December, 1896",31.6,24.4,38.8,1.21
"November, 1896",47.6,39.2,56,3.15
"October, 1896",51.5,45.1,57.9,1.83
"September, 1896",65.1,57,73.2,4.64
"August, 1896",74,66,81.9,1.68
"July, 1896",75.4,67.3,83.4,5.99
"June, 1896",68.2,59.4,76.9,5.3
"May, 1896",65.1,55.2,75,3.07
"April, 1896",51.7,42.4,61,1.37
"March, 1896",31.5,23.5,39.5,5.71
"February, 1896",30.3,21.8,38.8,6.93
"January, 1896",27.4,21,33.9,1.16
"December, 1895",36.2,28.6,43.7,2.84
"November, 1895",45.2,37.1,53.4,3.58
"October, 1895",49.8,40.3,59.4,4.02
"September, 1895",69.6,59.6,79.6,0.81
"August, 1895",74,65.3,82.7,3.41
"July, 1895",71,62.6,79.4,4.49
"June, 1895",72.1,63,81.2,2.65
"May, 1895",61.3,51.2,71.3,2.36
"April, 1895",47.7,39.2,56.1,3.96
"March, 1895",34.9,27.1,42.7,2.43
"February, 1895",23.4,14.8,32,1.06
"January, 1895",27.6,20.3,34.8,4.76
