date,avg_temp,min_temp,max_temp,precipitation
"September, 1921",70.6,61.4,79.8,2.25
"August, 1921",70.3,61.4,79.2,4.3
"July, 1921",76.7,68.2,85.3,2.89
"June, 1921",70.8,60.1,81.4,3.51
"May, 1921",60.4,50.3,70.5,4.23
"April, 1921",55.6,45.5,65.7,3.84
"March, 1921",47.5,37.4,57.6,3
"February, 1921",32.8,25.9,39.6,4.09
"January, 1921",32.6,24.4,40.9,3.06
"December, 1920",36.6,31.1,42,5.39
"November, 1920",42.8,37.2,48.2,3.96
"October, 1920",60.5,50.7,70.3,1.71
"September, 1920",67.3,58.4,76.1,5.53
"August, 1920",73,65.4,80.5,5.13
"July, 1920",72.1,62.7,81.4,7.1
"June, 1920",68.5,58.9,78.2,5.18
"May, 1920",57.6,48,67.2,3.57
"April, 1920",46.9,38.3,55.4,4.83
"March, 1920",38.8,29.6,48.1,3.63
"February, 1920",27,19.9,34.1,4.67
"January, 1920",22.8,15.2,30.3,2.37
"December, 1919",28.8,22,35.6,2.58
"November, 1919",43.3,36.4,50.2,3.93
"October, 1919",59,50.9,67.1,3.93
"September, 1919",65.7,56.5,74.8,5.22
"August, 1919",69.9,62,77.8,5.94
"July, 1919",74,65.9,82.2,7.31
"June, 1919",70,60.2,79.8,2.63
"May, 1919",60.7,51.2,70.1,4.84
"April, 1919",48.4,39.4,57.3,2.73
"March, 1919",42.1,33.7,50.6,6.42
"February, 1919",33.1,26.8,39.4,3.54
"January, 1919",33.8,27,40.5,3.4
"December, 1918",37.5,31.1,43.8,3.64
"November, 1918",44.2,37.7,50.6,2.38
"October, 1918",57.5,48.2,66.8,0.92
"September, 1918",62.5,53.8,71.1,3.1
"August, 1918",74.9,65.7,84,2.44
"July, 1918",73.1,63.5,82.6,4.26
"June, 1918",66.2,57,75.4,3.42
"May, 1918",63.8,53.8,73.7,3.86
"April, 1918",48.6,39.4,57.8,3.84
"March, 1918",40.7,30.6,50.8,1.72
"February, 1918",28.1,18.6,37.5,2.85
"January, 1918",19.7,13.1,26.3,3.55
"December, 1917",23.6,16.8,30.4,3.56
"November, 1917",39.6,31.6,47.7,0.97
"October, 1917",51,42.1,60,6.75
"September, 1917",62.3,53,71.6,2.17
"August, 1917",74.9,66.2,83.6,1.74
"July, 1917",74.4,66.6,82.2,3.95
"June, 1917",68.7,60,77.4,3.54
"May, 1917",52.8,45,60.6,4.1
"April, 1917",46.9,38,55.7,2.48
"March, 1917",37.1,30.1,44,4.51
"February, 1917",26.6,18.2,35,2.17
"January, 1917",30.7,23.5,37.9,3.04
"December, 1916",32.4,27,37.8,4.29
"November, 1916",43.4,35.4,51.3,2.18
"October, 1916",56.2,46.1,66.3,1.33
"September, 1916",66,56.1,75.8,3.08
"August, 1916",74.1,64.7,83.4,1
"July, 1916",74.4,66.6,82.3,5.4
"June, 1916",64.4,56.4,72.4,5.33
"May, 1916",59.8,51.2,68.4,4.64
"April, 1916",47.2,39.4,54.9,3.6
"March, 1916",30.4,23.2,37.7,3.99
"February, 1916",26.2,18.6,33.8,4.94
"January, 1916",34.1,25.7,42.5,1.3
"December, 1915",31.9,26.5,37.4,5.12
"November, 1915",44.2,36.4,52.1,1.64
"October, 1915",56.2,48,64.5,2.82
"September, 1915",68.7,59.8,77.6,2.48
"August, 1915",70.5,62.6,78.4,8.34
"July, 1915",72.6,63.9,81.3,3.93
"June, 1915",66.8,57.6,75.9,2.92
"May, 1915",57.5,48.7,66.3,3.42
"April, 1915",53.3,42.8,63.7,2.95
"March, 1915",35.6,27.2,43.9,1.05
"February, 1915",34.8,27.6,42.1,5.59
"January, 1915",32.8,26.1,39.5,6.76
"December, 1914",31,25.3,36.6,4.59
"November, 1914",43,34.6,51.3,3.15
"October, 1914",58.8,50,67.5,2.44
"September, 1914",65.7,54.5,76.9,0.29
"August, 1914",73.4,64.9,82,2.37
"July, 1914",71,62.9,79,6
"June, 1914",68,58.7,77.4,2.58
"May, 1914",63.2,52.2,74.1,3.07
"April, 1914",46.4,38.2,54.7,3.76
"March, 1914",35,27.6,42.3,3.94
"February, 1914",24.1,16,32.3,3.01
"January, 1914",30,22.7,37.3,4.8
"December, 1913",37.9,31.1,44.7,3.18
"November, 1913",45.8,38.6,53,2.5
"October, 1913",58.6,52.4,64.7,10.68
"September, 1913",63.5,55.4,71.5,4.54
"August, 1913",72.1,63.4,80.7,4.06
"July, 1913",74.3,64.4,84.2,2.61
"June, 1913",68.9,58.4,79.5,1.56
"May, 1913",59.5,50.2,68.8,2.88
"April, 1913",50.8,42.7,59,6.29
"March, 1913",43.9,34.6,53.3,6
"February, 1913",29.2,20.9,37.6,2.67
"January, 1913",39.4,31.2,47.5,3.57
"December, 1912",37.4,30.6,44.1,5.03
"November, 1912",45.6,38.4,52.8,3.85
"October, 1912",57.8,48.6,67.1,3.75
"September, 1912",65.3,57.7,73,4.17
"August, 1912",70.1,61.3,78.9,3.47
"July, 1912",74.1,64.9,83.3,3.72
"June, 1912",68.5,58.6,78.4,1.71
"May, 1912",61.6,52.3,70.9,4.62
"April, 1912",49.6,40.6,58.5,3.17
"March, 1912",35.8,27.9,43.8,8.24
"February, 1912",27.3,19.6,35,2.98
"January, 1912",21.8,14.2,29.5,2.21
"December, 1911",38,31.3,44.8,3.41
"November, 1911",40.4,33,47.8,5.28
"October, 1911",54.2,47.1,61.2,5.87
"September, 1911",66.4,58.2,74.6,2.11
"August, 1911",71.8,63.1,80.5,7.5
"July, 1911",76.2,66.8,85.6,2.62
"June, 1911",68.6,59.5,77.7,5.54
"May, 1911",64,53.9,74,1.35
"April, 1911",46.2,37.4,55,3.4
"March, 1911",36.8,28.6,45,3.5
"February, 1911",30,23.2,36.8,2.95
"January, 1911",32.7,25.8,39.5,2.66
"December, 1910",27,20.3,33.8,2.05
"November, 1910",40.1,34,46.2,4.17
"October, 1910",57.3,48.3,66.3,2.49
"September, 1910",67.2,59.1,75.4,1.65
"August, 1910",71,62.6,79.2,1.71
"July, 1910",76.1,66.3,85.9,1.18
"June, 1910",67.1,58.6,75.6,5.15
"May, 1910",59.8,50.8,68.9,2.51
"April, 1910",52.4,43.2,61.6,5.96
"March, 1910",43.6,33.5,53.6,1.17
"February, 1910",29.9,21.9,38,3.39
"January, 1910",29.9,22.1,37.7,5.44
"December, 1909",30.4,24.5,36.3,4.79
"November, 1909",46.4,39.2,53.5,1.41
"October, 1909",52.4,43.7,61.1,1
"September, 1909",64.8,56.4,73.3,3.43
"August, 1909",70.9,61.8,80,6.36
"July, 1909",72.6,62.6,82.7,2.5
"June, 1909",70.5,61.4,79.6,3
"May, 1909",59.5,50.6,68.5,1.73
"April, 1909",48.7,39.3,58.1,6.64
"March, 1909",37.4,29.5,45.2,3.26
"February, 1909",35.5,27.9,43,4.58
"January, 1909",31.6,24.3,39,2.81
"December, 1908",34,27.5,40.5,2.96
"November, 1908",42.5,35.4,49.6,0.64
"October, 1908",57.7,48.8,66.5,1.44
"September, 1908",66.8,58,75.6,1.31
"August, 1908",72,63.6,80.3,5.14
"July, 1908",76.7,67.6,85.8,3.3
"June, 1908",70.8,59.9,81.7,1.72
"May, 1908",61.5,52.8,70.2,8.05
"April, 1908",50,39.8,60.1,2.23
"March, 1908",39.3,30.6,48,2.21
"February, 1908",26.3,17.3,35.3,5.03
"January, 1908",30.6,22.6,38.6,3.38
"December, 1907",36.1,29.9,42.3,4.02
"November, 1907",42.6,36.4,48.8,4.5
"October, 1907",50.5,41.4,59.6,4.33
"September, 1907",66.8,59.5,74,8.02
"August, 1907",71,62.1,80,2.42
"July, 1907",74.3,65.3,83.3,1.2
"June, 1907",65.7,56.6,74.7,2.96
"May, 1907",55,45.7,64.2,4.12
"April, 1907",44.8,36,53.7,3.44
"March, 1907",39.6,30.9,48.4,3.19
"February, 1907",22.5,13.8,31.2,2.56
"January, 1907",31.4,23.9,38.9,3.48
"December, 1906",32.4,25.7,39,3.72
"November, 1906",42.9,36.5,49.4,1.14
"October, 1906",55.2,48,62.4,3.58
"September, 1906",68.2,59.7,76.7,2.24
"August, 1906",74.8,67.9,81.7,2.22
"July, 1906",74.4,66.4,82.3,4.19
"June, 1906",71.1,62,80.1,2.4
"May, 1906",60.8,50.8,70.7,4.73
"April, 1906",50.8,40.3,61.3,4.53
"March, 1906",32.7,26.3,39.1,5.03
"February, 1906",30.4,21.1,39.8,2.41
"January, 1906",35.9,28.9,42.8,2.54
"December, 1905",36.4,29.5,43.3,3.34
"November, 1905",41.2,32.7,49.8,1.78
"October, 1905",55.3,46.4,64.3,3.05
"September, 1905",65.6,57.8,73.4,4.81
"August, 1905",71.4,63.7,79,4.62
"July, 1905",75.3,67.1,83.5,3.74
"June, 1905",68.2,58.4,78,3.22
"May, 1905",59.8,50.5,69,1.07
"April, 1905",48.7,39.4,58,2.44
"March, 1905",38.1,29.4,46.7,3.4
"February, 1905",22.3,14.1,30.5,2.05
"January, 1905",26.4,19.4,33.3,4.54
"December, 1904",26.9,20.1,33.7,2.83
"November, 1904",38.8,31.8,45.7,1.89
"October, 1904",51.1,41.9,60.2,3.05
"September, 1904",64.2,55.7,72.7,4.22
"August, 1904",70.3,62.2,78.5,6.36
"July, 1904",72.6,64.2,80.9,3.95
"June, 1904",68.5,58.9,78,2.61
"May, 1904",62.4,52.3,72.5,2.34
"April, 1904",46,37.1,54.9,3.61
"March, 1904",35,27.9,42.2,3.27
"February, 1904",23.1,14.2,31.9,2.24
"January, 1904",22.6,15.6,29.6,2.9
"December, 1903",28.7,21.8,35.6,3.53
"November, 1903",39.9,32,47.8,1.17
"October, 1903",55.7,48.6,62.8,11.76
"September, 1903",65,56.6,73.4,3.3
"August, 1903",67.4,60.7,74.1,7.11
"July, 1903",73.9,64.8,83,3.7
"June, 1903",63,56.2,69.8,9.52
"May, 1903",62.3,51.6,73,0.43
"April, 1903",50.2,41.2,59,3.37
"March, 1903",46.5,38.4,54.6,4.53
"February, 1903",31.6,24.2,39,4.45
"January, 1903",28.8,21.8,35.9,3.87
"December, 1902",30.6,23.8,37.4,6.63
"November, 1902",48.7,40.7,56.7,1.31
"October, 1902",55.8,48.3,63.4,6.11
"September, 1902",64.3,57.2,71.4,5.44
"August, 1902",70.4,62.4,78.4,3.76
"July, 1902",72.3,64.4,80.2,4.39
"June, 1902",67.1,56.8,77.5,5.81
"May, 1902",59.4,49.2,69.7,2.26
"April, 1902",49.2,40.9,57.6,3.49
"March, 1902",42.5,34.9,50,4.89
"February, 1902",27.1,21.1,33.1,5.99
"January, 1902",28.2,21.3,35.2,2.86
"December, 1901",32.6,25.6,39.5,7.48
"November, 1901",37.6,31.7,43.6,1.82
"October, 1901",54.3,45.3,63.2,2.49
"September, 1901",66.2,58.1,74.4,2.98
"August, 1901",73.4,66.7,80.1,8.48
"July, 1901",77.2,69.6,84.9,6.96
"June, 1901",70.1,59.7,80.6,1.2
"May, 1901",57.1,49.4,64.8,6.49
"April, 1901",47.2,40.6,53.8,7.18
"March, 1901",37,29.8,44.2,5.7
"February, 1901",24.3,18,30.6,0.72
"January, 1901",30.1,23.6,36.5,1.8
"December, 1900",33.4,26.4,40.4,2.25
"November, 1900",46.2,39,53.4,4.48
"October, 1900",59.3,52.1,66.6,3.65
"September, 1900",69,61.2,76.8,2.6
"August, 1900",75.5,67,84,3.48
"July, 1900",76,66.6,85.3,4.19
"June, 1900",70.1,60.9,79.3,2.25
"May, 1900",59.3,48.5,70,4.51
"April, 1900",49.3,39.8,58.8,2
"March, 1900",32.9,24.7,41.2,3.98
"February, 1900",29.6,21.4,37.9,5.99
"January, 1900",30.4,22.6,38.3,3.96
"December, 1899",35.9,28.5,43.3,2.2
"November, 1899",43.3,36.2,50.4,2.11
"October, 1899",56.7,49.3,64.2,1.83
"September, 1899",64,55.5,72.6,5.62
"August, 1899",72.6,64.9,80.4,2.65
"July, 1899",74.3,65.4,83.3,5.25
"June, 1899",72.4,61.7,83.1,2.42
"May, 1899",60.8,50.7,70.9,1.42
"April, 1899",48.5,38.6,58.4,1.86
"March, 1899",35.9,29.8,42,6.63
"February, 1899",25.9,19.4,32.4,4.69
"January, 1899",29.1,21.4,36.9,3.79
"December, 1898",32.4,26.4,38.4,3.16
"November, 1898",42.6,35.7,49.6,6.45
"October, 1898",56.7,49.4,64,5.77
"September, 1898",68.9,59.9,77.8,1.64
"August, 1898",74.2,66.8,81.6,4.65
"July, 1898",75.1,66.7,83.4,4.26
"June, 1898",69.9,60.6,79.3,1.57
"May, 1898",57.3,50.4,64.2,7.08
"April, 1898",46.5,38.6,54.4,3.46
"March, 1898",44,36.4,51.6,3.08
"February, 1898",32.5,25.6,39.3,4.16
"January, 1898",32.1,26,38.2,4.4
"December, 1897",35.3,28.8,41.8,5.01
"November, 1897",43.2,36,50.3,4.63
"October, 1897",55.1,46.7,63.5,1.15
"September, 1897",64.7,56.1,73.3,2.07
"August, 1897",71,63.6,78.3,6.42
"July, 1897",75,67.5,82.5,12.38
"June, 1897",66,56.6,75.4,2.92
"May, 1897",59.9,51,68.7,6.3
"April, 1897",49.5,39.4,59.5,3.06
"March, 1897",39,31.6,46.5,2.88
"February, 1897",31.1,24.8,37.4,2.94
"January, 1897",28.8,22,35.7,2.96
"December, 1896",31.5,24.5,38.6,1.25
"November, 1896",47.5,39.3,55.7,3.27
"October, 1896",51.4,44.9,57.8,1.91
"September, 1896",64.8,56.7,72.8,4.72
"August, 1896",73.5,65.7,81.4,1.79
"July, 1896",74.9,66.9,82.8,5.59
"June, 1896",67.7,58.9,76.5,5.1
"May, 1896",64.6,54.6,74.6,3.08
"April, 1896",51.5,42,60.9,1.33
"March, 1896",31.5,23.7,39.3,5.94
"February, 1896",30.2,22.1,38.4,6.81
"January, 1896",27.2,20.9,33.6,1.14
"December, 1895",36.1,28.7,43.6,2.91
"November, 1895",45.1,37.2,53.1,3.69
"October, 1895",49.6,40.2,59,4.06
"September, 1895",69.1,59.1,79,0.94
"August, 1895",73.5,64.8,82.2,3.57
"July, 1895",70.6,62.1,79,4.41
"June, 1895",71.6,62.4,80.9,2.7
"May, 1895",60.9,50.7,71,2.37
"April, 1895",47.5,39,56,4.06
"March, 1895",34.7,27,42.3,2.35
"February, 1895",23.3,15,31.6,1.06
"January, 1895",27.4,20.4,34.3,4.77
Source: National Centers for Environmental Information,,,,
